Wnorm,WLN,gamma,r,nmean,Ndim,xbound,xcount,ybound,ycount
0.9999995331320586,0.028127509809962634,0.10845959595959595,0.10032828282828282,0.0694054718572105,200,"[-4, 45]",200,"[-4, 44]",200
0.9999995137139165,0.03151699699755003,0.11085858585858585,0.10032828282828282,0.0720580299977442,200,"[-4, 46]",200,"[-4, 45]",200
0.9999994937022508,0.031886323294610636,0.11325757575757575,0.10032828282828282,0.07476861761976071,200,"[-4, 47]",200,"[-4, 46]",200
0.9999994731162872,0.03545869728483878,0.11565656565656565,0.10032828282828282,0.07753723472326315,200,"[-4, 48]",200,"[-4, 47]",200
0.999999451977836,0.036871435764467005,0.11805555555555554,0.10032828282828282,0.08036388130824997,200,"[-4, 49]",200,"[-4, 48]",200
0.9999994303113517,0.03904527157693804,0.12045454545454544,0.10032828282828282,0.08324855737472421,200,"[-4, 50]",200,"[-4, 49]",200
0.9999994081440009,0.0423048377440145,0.12285353535353534,0.10032828282828282,0.08619126292267987,200,"[-4, 51]",200,"[-4, 50]",200
0.999999385505715,0.04254050247621357,0.12525252525252525,0.10032828282828282,0.08919199795212547,200,"[-4, 52]",200,"[-4, 51]",200
0.9999993624292625,0.04669181605517927,0.12765151515151515,0.10032828282828282,0.09225076246305298,200,"[-4, 53]",200,"[-4, 52]",200
0.9999993389502975,0.048735100313603015,0.13005050505050506,0.10032828282828282,0.09536755645546828,200,"[-4, 54]",200,"[-4, 53]",200
0.999999315107428,0.050187038237345355,0.13244949494949496,0.10032828282828282,0.09854237992936843,200,"[-4, 55]",200,"[-4, 54]",200
0.9999992909422687,0.05384254818159704,0.13484848484848486,0.10032828282828282,0.10177523288475525,200,"[-4, 56]",200,"[-4, 55]",200
0.9999992664995019,0.056441273848616774,0.13724747474747476,0.10032828282828282,0.10506611532162694,200,"[-4, 57]",200,"[-4, 56]",200
0.9999992418269339,0.055978596033689286,0.13964646464646466,0.10032828282828282,0.10841502723997727,200,"[-4, 58]",200,"[-4, 57]",200
0.9999992169755508,0.06095094843154431,0.14204545454545456,0.10032828282828282,0.1118219686398208,200,"[-4, 59]",200,"[-4, 58]",200
0.9999991919995753,0.06348810893650805,0.14444444444444446,0.10032828282828282,0.11528693952114667,200,"[-4, 60]",200,"[-4, 59]",200
0.9999991669565239,0.06509284033960702,0.14684343434343433,0.10032828282828282,0.11880993988396099,200,"[-4, 61]",200,"[-4, 60]",200
0.9999991419072601,0.06638599127000722,0.14924242424242423,0.10032828282828282,0.12239096972824319,200,"[-4, 62]",200,"[-4, 61]",200
0.999999116916048,0.07098731712111464,0.15164141414141413,0.10032828282828282,0.12603002905403918,200,"[-4, 63]",200,"[-4, 62]",200
0.9999990920506092,0.07391344050954857,0.15404040404040403,0.10032828282828282,0.12972711786130056,200,"[-4, 64]",200,"[-4, 63]",200
0.9999990673821754,0.07450658196787045,0.15643939393939393,0.10032828282828282,0.13348223615004792,200,"[-4, 65]",200,"[-4, 64]",200
0.9999990429855409,0.07667843222721102,0.15883838383838383,0.10032828282828282,0.13729538392028479,200,"[-4, 66]",200,"[-4, 65]",200
